#1:i  2:j   3:lat       4:lon       5:rproj     6:vproj     
2     9     -84.60000   +16.20000   -9.943e-01  -5.491e-02  
2     10    -84.60000   +18.00000   -9.942e-01  -5.771e-02  
2     11    -84.60000   +19.80000   -9.942e-01  -6.048e-02  
2     12    -84.60000   +21.60000   -9.941e-01  -6.321e-02  
2     13    -84.60000   +23.40000   -9.940e-01  -6.591e-02  
2     14    -84.60000   +25.20000   -9.940e-01  -6.857e-02  
2     15    -84.60000   +27.00000   -9.939e-01  -7.119e-02  
2     16    -84.60000   +28.80000   -9.938e-01  -7.377e-02  
2     17    -84.60000   +30.60000   -9.938e-01  -7.630e-02  
2     18    -84.60000   +32.40000   -9.937e-01  -7.878e-02  
2     19    -84.60000   +34.20000   -9.936e-01  -8.120e-02  
2     20    -84.60000   +36.00000   -9.936e-01  -8.358e-02  
2     21    -84.60000   +37.80000   -9.935e-01  -8.589e-02  
2     22    -84.60000   +39.60000   -9.935e-01  -8.815e-02  
2     23    -84.60000   +41.40000   -9.934e-01  -9.035e-02  
2     24    -84.60000   +43.20000   -9.934e-01  -9.248e-02  
2     25    -84.60000   +45.00000   -9.933e-01  -9.455e-02  
2     26    -84.60000   +46.80000   -9.932e-01  -9.655e-02  
2     27    -84.60000   +48.60000   -9.932e-01  -9.848e-02  
2     28    -84.60000   +50.40000   -9.932e-01  -1.003e-01  
2     29    -84.60000   +52.20000   -9.931e-01  -1.021e-01  
2     30    -84.60000   +54.00000   -9.931e-01  -1.038e-01  
2     31    -84.60000   +55.80000   -9.930e-01  -1.055e-01  
2     32    -84.60000   +57.60000   -9.930e-01  -1.070e-01  
2     33    -84.60000   +59.40000   -9.930e-01  -1.085e-01  
2     34    -84.60000   +61.20000   -9.929e-01  -1.099e-01  
2     35    -84.60000   +63.00000   -9.929e-01  -1.112e-01  
2     36    -84.60000   +64.80000   -9.929e-01  -1.125e-01  
2     37    -84.60000   +66.60000   -9.928e-01  -1.136e-01  
2     38    -84.60000   +68.40000   -9.928e-01  -1.147e-01  
2     39    -84.60000   +70.20000   -9.928e-01  -1.156e-01  
2     40    -84.60000   +72.00000   -9.928e-01  -1.165e-01  
2     41    -84.60000   +73.80000   -9.928e-01  -1.173e-01  
2     42    -84.60000   +75.60000   -9.928e-01  -1.180e-01  
2     43    -84.60000   +77.40000   -9.927e-01  -1.186e-01  
2     44    -84.60000   +79.20000   -9.927e-01  -1.192e-01  
2     45    -84.60000   +81.00000   -9.927e-01  -1.196e-01  
2     46    -84.60000   +82.80000   -9.927e-01  -1.199e-01  
2     47    -84.60000   +84.60000   -9.927e-01  -1.202e-01  
2     48    -84.60000   +86.40000   -9.927e-01  -1.203e-01  
2     49    -84.60000   +88.20000   -9.927e-01  -1.204e-01  
2     50    -84.60000   +90.00000   -9.927e-01  -1.204e-01  
2     51    -84.60000   +91.80000   -9.927e-01  -1.202e-01  
2     52    -84.60000   +93.60000   -9.927e-01  -1.200e-01  
2     53    -84.60000   +95.40000   -9.928e-01  -1.197e-01  
2     54    -84.60000   +97.20000   -9.928e-01  -1.193e-01  
2     55    -84.60000   +99.00000   -9.928e-01  -1.188e-01  
2     56    -84.60000   +100.80000  -9.928e-01  -1.182e-01  
2     57    -84.60000   +102.60000  -9.928e-01  -1.176e-01  
2     58    -84.60000   +104.40000  -9.929e-01  -1.168e-01  
2     59    -84.60000   +106.20000  -9.929e-01  -1.159e-01  
2     60    -84.60000   +108.00000  -9.929e-01  -1.150e-01  
2     61    -84.60000   +109.80000  -9.930e-01  -1.140e-01  
2     62    -84.60000   +111.60000  -9.930e-01  -1.129e-01  
2     63    -84.60000   +113.40000  -9.930e-01  -1.117e-01  
2     64    -84.60000   +115.20000  -9.931e-01  -1.104e-01  
2     65    -84.60000   +117.00000  -9.931e-01  -1.090e-01  
2     66    -84.60000   +118.80000  -9.931e-01  -1.076e-01  
2     67    -84.60000   +120.60000  -9.932e-01  -1.060e-01  
2     68    -84.60000   +122.40000  -9.932e-01  -1.044e-01  
2     69    -84.60000   +124.20000  -9.933e-01  -1.027e-01  
2     70    -84.60000   +126.00000  -9.933e-01  -1.010e-01  
2     71    -84.60000   +127.80000  -9.934e-01  -9.913e-02  
2     72    -84.60000   +129.60000  -9.934e-01  -9.722e-02  
2     73    -84.60000   +131.40000  -9.935e-01  -9.524e-02  
2     74    -84.60000   +133.20000  -9.936e-01  -9.320e-02  
2     75    -84.60000   +135.00000  -9.936e-01  -9.109e-02  
2     76    -84.60000   +136.80000  -9.937e-01  -8.891e-02  
2     77    -84.60000   +138.60000  -9.937e-01  -8.668e-02  
2     78    -84.60000   +140.40000  -9.938e-01  -8.438e-02  
2     79    -84.60000   +142.20000  -9.939e-01  -8.203e-02  
2     80    -84.60000   +144.00000  -9.939e-01  -7.962e-02  
2     81    -84.60000   +145.80000  -9.940e-01  -7.716e-02  
2     82    -84.60000   +147.60000  -9.941e-01  -7.464e-02  
2     83    -84.60000   +149.40000  -9.941e-01  -7.209e-02  
2     84    -84.60000   +151.20000  -9.942e-01  -6.948e-02  
2     85    -84.60000   +153.00000  -9.943e-01  -6.683e-02  
2     86    -84.60000   +154.80000  -9.944e-01  -6.415e-02  
2     87    -84.60000   +156.60000  -9.944e-01  -6.142e-02  
2     88    -84.60000   +158.40000  -9.945e-01  -5.866e-02  
2     89    -84.60000   +160.20000  -9.946e-01  -5.587e-02  
2     90    -84.60000   +162.00000  -9.947e-01  -5.305e-02  
2     91    -84.60000   +163.80000  -9.947e-01  -5.021e-02  
2     92    -84.60000   +165.60000  -9.948e-01  -4.734e-02  
2     93    -84.60000   +167.40000  -9.949e-01  -4.445e-02  
2     94    -84.60000   +169.20000  -9.950e-01  -4.154e-02  
2     95    -84.60000   +171.00000  -9.950e-01  -3.861e-02  
2     96    -84.60000   +172.80000  -9.951e-01  -3.568e-02  
2     97    -84.60000   +174.60000  -9.952e-01  -3.273e-02  
2     98    -84.60000   +176.40000  -9.953e-01  -2.978e-02  
2     99    -84.60000   +178.20000  -9.954e-01  -2.683e-02  
2     100   -84.60000   +180.00000  -9.954e-01  -2.387e-02  
2     101   -84.60000   +181.80000  -9.955e-01  -2.092e-02  
2     102   -84.60000   +183.60000  -9.956e-01  -1.797e-02  
2     103   -84.60000   +185.40000  -9.957e-01  -1.503e-02  
2     104   -84.60000   +187.20000  -9.957e-01  -1.211e-02  
2     105   -84.60000   +189.00000  -9.958e-01  -9.191e-03  
2     106   -84.60000   +190.80000  -9.959e-01  -6.294e-03  
2     107   -84.60000   +192.60000  -9.960e-01  -3.417e-03  
2     108   -84.60000   +194.40000  -9.960e-01  -5.621e-04  
2     109   -84.60000   +196.20000  -9.961e-01  +2.267e-03  
2     110   -84.60000   +198.00000  -9.962e-01  +5.068e-03  
2     111   -84.60000   +199.80000  -9.963e-01  +7.839e-03  
2     112   -84.60000   +201.60000  -9.963e-01  +1.058e-02  
2     113   -84.60000   +203.40000  -9.964e-01  +1.328e-02  
2     114   -84.60000   +205.20000  -9.965e-01  +1.594e-02  
2     115   -84.60000   +207.00000  -9.965e-01  +1.856e-02  
2     116   -84.60000   +208.80000  -9.966e-01  +2.113e-02  
2     117   -84.60000   +210.60000  -9.967e-01  +2.366e-02  
2     118   -84.60000   +212.40000  -9.967e-01  +2.614e-02  
2     119   -84.60000   +214.20000  -9.968e-01  +2.856e-02  
2     120   -84.60000   +216.00000  -9.969e-01  +3.094e-02  
2     121   -84.60000   +217.80000  -9.969e-01  +3.325e-02  
2     122   -84.60000   +219.60000  -9.970e-01  +3.551e-02  
2     123   -84.60000   +221.40000  -9.970e-01  +3.771e-02  
2     124   -84.60000   +223.20000  -9.971e-01  +3.984e-02  
2     125   -84.60000   +225.00000  -9.971e-01  +4.191e-02  
2     126   -84.60000   +226.80000  -9.972e-01  +4.391e-02  
2     127   -84.60000   +228.60000  -9.972e-01  +4.584e-02  
2     128   -84.60000   +230.40000  -9.973e-01  +4.770e-02  
2     129   -84.60000   +232.20000  -9.973e-01  +4.949e-02  
2     130   -84.60000   +234.00000  -9.974e-01  +5.120e-02  
2     131   -84.60000   +235.80000  -9.974e-01  +5.284e-02  
2     132   -84.60000   +237.60000  -9.974e-01  +5.440e-02  
2     133   -84.60000   +239.40000  -9.975e-01  +5.587e-02  
2     134   -84.60000   +241.20000  -9.975e-01  +5.727e-02  
2     135   -84.60000   +243.00000  -9.975e-01  +5.858e-02  
2     136   -84.60000   +244.80000  -9.976e-01  +5.982e-02  
2     137   -84.60000   +246.60000  -9.976e-01  +6.096e-02  
2     138   -84.60000   +248.40000  -9.976e-01  +6.202e-02  
2     139   -84.60000   +250.20000  -9.976e-01  +6.299e-02  
2     140   -84.60000   +252.00000  -9.976e-01  +6.388e-02  
2     141   -84.60000   +253.80000  -9.977e-01  +6.467e-02  
2     142   -84.60000   +255.60000  -9.977e-01  +6.538e-02  
2     143   -84.60000   +257.40000  -9.977e-01  +6.599e-02  
2     144   -84.60000   +259.20000  -9.977e-01  +6.652e-02  
2     145   -84.60000   +261.00000  -9.977e-01  +6.695e-02  
2     146   -84.60000   +262.80000  -9.977e-01  +6.729e-02  
2     147   -84.60000   +264.60000  -9.977e-01  +6.754e-02  
2     148   -84.60000   +266.40000  -9.977e-01  +6.769e-02  
2     149   -84.60000   +268.20000  -9.977e-01  +6.776e-02  
2     150   -84.60000   +270.00000  -9.977e-01  +6.772e-02  
2     151   -84.60000   +271.80000  -9.977e-01  +6.760e-02  
2     152   -84.60000   +273.60000  -9.977e-01  +6.739e-02  
2     153   -84.60000   +275.40000  -9.977e-01  +6.708e-02  
2     154   -84.60000   +277.20000  -9.976e-01  +6.668e-02  
2     155   -84.60000   +279.00000  -9.976e-01  +6.618e-02  
2     156   -84.60000   +280.80000  -9.976e-01  +6.560e-02  
2     157   -84.60000   +282.60000  -9.976e-01  +6.493e-02  
2     158   -84.60000   +284.40000  -9.976e-01  +6.416e-02  
2     159   -84.60000   +286.20000  -9.975e-01  +6.331e-02  
2     160   -84.60000   +288.00000  -9.975e-01  +6.237e-02  
2     161   -84.60000   +289.80000  -9.975e-01  +6.134e-02  
2     162   -84.60000   +291.60000  -9.974e-01  +6.022e-02  
2     163   -84.60000   +293.40000  -9.974e-01  +5.902e-02  
2     164   -84.60000   +295.20000  -9.974e-01  +5.773e-02  
2     165   -84.60000   +297.00000  -9.973e-01  +5.636e-02  
2     166   -84.60000   +298.80000  -9.973e-01  +5.491e-02  
2     167   -84.60000   +300.60000  -9.972e-01  +5.338e-02  
2     168   -84.60000   +302.40000  -9.972e-01  +5.177e-02  
2     169   -84.60000   +304.20000  -9.971e-01  +5.009e-02  
2     170   -84.60000   +306.00000  -9.971e-01  +4.833e-02  
2     171   -84.60000   +307.80000  -9.970e-01  +4.649e-02  
2     172   -84.60000   +309.60000  -9.970e-01  +4.458e-02  
2     173   -84.60000   +311.40000  -9.969e-01  +4.261e-02  
2     174   -84.60000   +313.20000  -9.969e-01  +4.056e-02  
2     175   -84.60000   +315.00000  -9.968e-01  +3.845e-02  
2     176   -84.60000   +316.80000  -9.967e-01  +3.628e-02  
2     177   -84.60000   +318.60000  -9.967e-01  +3.404e-02  
2     178   -84.60000   +320.40000  -9.966e-01  +3.174e-02  
2     179   -84.60000   +322.20000  -9.966e-01  +2.939e-02  
2     180   -84.60000   +324.00000  -9.965e-01  +2.698e-02  
2     181   -84.60000   +325.80000  -9.964e-01  +2.452e-02  
2     182   -84.60000   +327.60000  -9.964e-01  +2.201e-02  
2     183   -84.60000   +329.40000  -9.963e-01  +1.945e-02  
2     184   -84.60000   +331.20000  -9.962e-01  +1.684e-02  
2     185   -84.60000   +333.00000  -9.961e-01  +1.420e-02  
2     186   -84.60000   +334.80000  -9.961e-01  +1.151e-02  
2     187   -84.60000   +336.60000  -9.960e-01  +8.785e-03  
2     188   -84.60000   +338.40000  -9.959e-01  +6.026e-03  
2     189   -84.60000   +340.20000  -9.958e-01  +3.236e-03  
2     190   -84.60000   +342.00000  -9.958e-01  +4.158e-04  
2     191   -84.60000   +343.80000  -9.957e-01  -2.431e-03  
2     192   -84.60000   +345.60000  -9.956e-01  -5.300e-03  
2     193   -84.60000   +347.40000  -9.955e-01  -8.191e-03  
2     194   -84.60000   +349.20000  -9.955e-01  -1.110e-02  
2     195   -84.60000   +351.00000  -9.954e-01  -1.402e-02  
2     196   -84.60000   +352.80000  -9.953e-01  -1.696e-02  
2     197   -84.60000   +354.60000  -9.952e-01  -1.990e-02  
2     198   -84.60000   +356.40000  -9.951e-01  -2.286e-02  
2     199   -84.60000   +358.20000  -9.951e-01  -2.581e-02  
3     0     -82.80000   +0.00000    -9.915e-01  -2.949e-02  
3     1     -82.80000   +1.80000    -9.914e-01  -3.342e-02  
3     2     -82.80000   +3.60000    -9.913e-01  -3.734e-02  
3     3     -82.80000   +5.40000    -9.912e-01  -4.126e-02  
3     4     -82.80000   +7.20000    -9.911e-01  -4.516e-02  
3     5     -82.80000   +9.00000    -9.910e-01  -4.904e-02  
3     6     -82.80000   +10.80000   -9.909e-01  -5.290e-02  
3     7     -82.80000   +12.60000   -9.908e-01  -5.673e-02  
3     8     -82.80000   +14.40000   -9.907e-01  -6.053e-02  
3     9     -82.80000   +16.20000   -9.906e-01  -6.430e-02  
3     10    -82.80000   +18.00000   -9.905e-01  -6.803e-02  
3     11    -82.80000   +19.80000   -9.904e-01  -7.172e-02  
3     12    -82.80000   +21.60000   -9.903e-01  -7.536e-02  
3     13    -82.80000   +23.40000   -9.902e-01  -7.896e-02  
3     14    -82.80000   +25.20000   -9.901e-01  -8.250e-02  
3     15    -82.80000   +27.00000   -9.900e-01  -8.599e-02  
3     16    -82.80000   +28.80000   -9.899e-01  -8.942e-02  
3     17    -82.80000   +30.60000   -9.898e-01  -9.279e-02  
3     18    -82.80000   +32.40000   -9.897e-01  -9.609e-02  
3     19    -82.80000   +34.20000   -9.897e-01  -9.932e-02  
3     20    -82.80000   +36.00000   -9.896e-01  -1.025e-01  
3     21    -82.80000   +37.80000   -9.895e-01  -1.056e-01  
3     22    -82.80000   +39.60000   -9.894e-01  -1.086e-01  
3     23    -82.80000   +41.40000   -9.894e-01  -1.115e-01  
3     24    -82.80000   +43.20000   -9.893e-01  -1.143e-01  
3     25    -82.80000   +45.00000   -9.892e-01  -1.171e-01  
3     26    -82.80000   +46.80000   -9.892e-01  -1.198e-01  
3     27    -82.80000   +48.60000   -9.891e-01  -1.223e-01  
3     28    -82.80000   +50.40000   -9.890e-01  -1.248e-01  
3     29    -82.80000   +52.20000   -9.890e-01  -1.272e-01  
3     30    -82.80000   +54.00000   -9.889e-01  -1.295e-01  
3     31    -82.80000   +55.80000   -9.889e-01  -1.316e-01  
3     32    -82.80000   +57.60000   -9.888e-01  -1.337e-01  
3     33    -82.80000   +59.40000   -9.888e-01  -1.357e-01  
3     34    -82.80000   +61.20000   -9.887e-01  -1.376e-01  
3     35    -82.80000   +63.00000   -9.887e-01  -1.393e-01  
3     36    -82.80000   +64.80000   -9.886e-01  -1.409e-01  
3     37    -82.80000   +66.60000   -9.886e-01  -1.425e-01  
3     38    -82.80000   +68.40000   -9.886e-01  -1.439e-01  
3     39    -82.80000   +70.20000   -9.886e-01  -1.452e-01  
3     40    -82.80000   +72.00000   -9.885e-01  -1.464e-01  
3     41    -82.80000   +73.80000   -9.885e-01  -1.474e-01  
3     42    -82.80000   +75.60000   -9.885e-01  -1.484e-01  
3     43    -82.80000   +77.40000   -9.885e-01  -1.492e-01  
3     44    -82.80000   +79.20000   -9.885e-01  -1.499e-01  
3     45    -82.80000   +81.00000   -9.885e-01  -1.504e-01  
3     46    -82.80000   +82.80000   -9.884e-01  -1.509e-01  
3     47    -82.80000   +84.60000   -9.884e-01  -1.512e-01  
3     48    -82.80000   +86.40000   -9.884e-01  -1.514e-01  
3     49    -82.80000   +88.20000   -9.885e-01  -1.515e-01  
3     50    -82.80000   +90.00000   -9.885e-01  -1.515e-01  
3     51    -82.80000   +91.80000   -9.885e-01  -1.513e-01  
3     52    -82.80000   +93.60000   -9.885e-01  -1.510e-01  
3     53    -82.80000   +95.40000   -9.885e-01  -1.506e-01  
3     54    -82.80000   +97.20000   -9.885e-01  -1.501e-01  
3     55    -82.80000   +99.00000   -9.885e-01  -1.494e-01  
3     56    -82.80000   +100.80000  -9.886e-01  -1.486e-01  
3     57    -82.80000   +102.60000  -9.886e-01  -1.477e-01  
3     58    -82.80000   +104.40000  -9.886e-01  -1.467e-01  
3     59    -82.80000   +106.20000  -9.887e-01  -1.456e-01  
3     60    -82.80000   +108.00000  -9.887e-01  -1.443e-01  
3     61    -82.80000   +109.80000  -9.888e-01  -1.430e-01  
3     62    -82.80000   +111.60000  -9.888e-01  -1.415e-01  
3     63    -82.80000   +113.40000  -9.888e-01  -1.399e-01  
3     64    -82.80000   +115.20000  -9.889e-01  -1.382e-01  
3     65    -82.80000   +117.00000  -9.890e-01  -1.363e-01  
3     66    -82.80000   +118.80000  -9.890e-01  -1.344e-01  
3     67    -82.80000   +120.60000  -9.891e-01  -1.324e-01  
3     68    -82.80000   +122.40000  -9.891e-01  -1.302e-01  
3     69    -82.80000   +124.20000  -9.892e-01  -1.280e-01  
3     70    -82.80000   +126.00000  -9.893e-01  -1.256e-01  
3     71    -82.80000   +127.80000  -9.893e-01  -1.232e-01  
3     72    -82.80000   +129.60000  -9.894e-01  -1.207e-01  
3     73    -82.80000   +131.40000  -9.895e-01  -1.180e-01  
3     74    -82.80000   +133.20000  -9.896e-01  -1.153e-01  
3     75    -82.80000   +135.00000  -9.896e-01  -1.125e-01  
3     76    -82.80000   +136.80000  -9.897e-01  -1.096e-01  
3     77    -82.80000   +138.60000  -9.898e-01  -1.066e-01  
3     78    -82.80000   +140.40000  -9.899e-01  -1.036e-01  
3     79    -82.80000   +142.20000  -9.900e-01  -1.004e-01  
3     80    -82.80000   +144.00000  -9.901e-01  -9.721e-02  
3     81    -82.80000   +145.80000  -9.902e-01  -9.393e-02  
3     82    -82.80000   +147.60000  -9.902e-01  -9.059e-02  
3     83    -82.80000   +149.40000  -9.903e-01  -8.718e-02  
3     84    -82.80000   +151.20000  -9.904e-01  -8.371e-02  
3     85    -82.80000   +153.00000  -9.905e-01  -8.019e-02  
3     86    -82.80000   +154.80000  -9.906e-01  -7.661e-02  
3     87    -82.80000   +156.60000  -9.907e-01  -7.298e-02  
3     88    -82.80000   +158.40000  -9.908e-01  -6.931e-02  
3     89    -82.80000   +160.20000  -9.909e-01  -6.559e-02  
3     90    -82.80000   +162.00000  -9.910e-01  -6.183e-02  
3     91    -82.80000   +163.80000  -9.911e-01  -5.804e-02  
3     92    -82.80000   +165.60000  -9.912e-01  -5.422e-02  
3     93    -82.80000   +167.40000  -9.913e-01  -5.037e-02  
3     94    -82.80000   +169.20000  -9.914e-01  -4.650e-02  
3     95    -82.80000   +171.00000  -9.915e-01  -4.260e-02  
3     96    -82.80000   +172.80000  -9.916e-01  -3.869e-02  
3     97    -82.80000   +174.60000  -9.918e-01  -3.477e-02  
3     98    -82.80000   +176.40000  -9.919e-01  -3.084e-02  
3     99    -82.80000   +178.20000  -9.920e-01  -2.691e-02  
3     100   -82.80000   +180.00000  -9.921e-01  -2.297e-02  
3     101   -82.80000   +181.80000  -9.922e-01  -1.904e-02  
3     102   -82.80000   +183.60000  -9.923e-01  -1.511e-02  
3     103   -82.80000   +185.40000  -9.924e-01  -1.120e-02  
3     104   -82.80000   +187.20000  -9.925e-01  -7.298e-03  
3     105   -82.80000   +189.00000  -9.926e-01  -3.417e-03  
3     106   -82.80000   +190.80000  -9.927e-01  +4.411e-04  
3     107   -82.80000   +192.60000  -9.928e-01  +4.273e-03  
3     108   -82.80000   +194.40000  -9.929e-01  +8.075e-03  
3     109   -82.80000   +196.20000  -9.930e-01  +1.184e-02  
3     110   -82.80000   +198.00000  -9.931e-01  +1.557e-02  
3     111   -82.80000   +199.80000  -9.932e-01  +1.926e-02  
3     112   -82.80000   +201.60000  -9.933e-01  +2.291e-02  
3     113   -82.80000   +203.40000  -9.934e-01  +2.650e-02  
3     114   -82.80000   +205.20000  -9.934e-01  +3.005e-02  
3     115   -82.80000   +207.00000  -9.935e-01  +3.354e-02  
3     116   -82.80000   +208.80000  -9.936e-01  +3.697e-02  
3     117   -82.80000   +210.60000  -9.937e-01  +4.033e-02  
3     118   -82.80000   +212.40000  -9.938e-01  +4.363e-02  
3     119   -82.80000   +214.20000  -9.939e-01  +4.687e-02  
3     120   -82.80000   +216.00000  -9.940e-01  +5.003e-02  
3     121   -82.80000   +217.80000  -9.940e-01  +5.311e-02  
3     122   -82.80000   +219.60000  -9.941e-01  +5.612e-02  
3     123   -82.80000   +221.40000  -9.942e-01  +5.904e-02  
3     124   -82.80000   +223.20000  -9.942e-01  +6.188e-02  
3     125   -82.80000   +225.00000  -9.943e-01  +6.464e-02  
3     126   -82.80000   +226.80000  -9.944e-01  +6.730e-02  
3     127   -82.80000   +228.60000  -9.944e-01  +6.988e-02  
3     128   -82.80000   +230.40000  -9.945e-01  +7.235e-02  
3     129   -82.80000   +232.20000  -9.946e-01  +7.473e-02  
3     130   -82.80000   +234.00000  -9.946e-01  +7.701e-02  
3     131   -82.80000   +235.80000  -9.947e-01  +7.919e-02  
3     132   -82.80000   +237.60000  -9.947e-01  +8.127e-02  
3     133   -82.80000   +239.40000  -9.948e-01  +8.324e-02  
3     134   -82.80000   +241.20000  -9.948e-01  +8.510e-02  
3     135   -82.80000   +243.00000  -9.948e-01  +8.685e-02  
3     136   -82.80000   +244.80000  -9.949e-01  +8.849e-02  
3     137   -82.80000   +246.60000  -9.949e-01  +9.001e-02  
